Season Number,Startup Name,Episode Number,Pitch Number,Season Start,Season End,Original Air Date,Episode Title,Anchor,Industry,Business Description,Company Website,Started in,Number of Presenters,Male Presenters,Female Presenters,Transgender Presenters,Couple Presenters,Pitchers Average Age,Pitchers City,Pitchers State,Yearly Revenue,Monthly Sales,Gross Margin,Net Margin,EBITDA,Cash Burn,SKUs,Has Patents,Bootstrapped,Part of Match off,Original Ask Amount,Original Offered Equity,Valuation Requested,Received Offer,Accepted Offer,Total Deal Amount,Total Deal Equity,Total Deal Debt,Debt Interest,Deal Valuation,Number of Sharks in Deal,Deal Has Conditions,Royalty Percentage,Royalty Recouped Amount,Advisory Shares Equity,Namita Investment Amount,Namita Investment Equity,Namita Debt Amount,Vineeta Investment Amount,Vineeta Investment Equity,Vineeta Debt Amount,Anupam Investment Amount,Anupam Investment Equity,Anupam Debt Amount,Aman Investment Amount,Aman Investment Equity,Aman Debt Amount,Peyush Investment Amount,Peyush Investment Equity,Peyush Debt Amount,Ritesh Investment Amount,Ritesh Investment Equity,Ritesh Debt Amount,Amit Investment Amount,Amit Investment Equity,Amit Debt Amount,Guest Investment Amount,Guest Investment Equity,Guest Debt Amount,Invested Guest Name,All Guest Names,Namita Present,Vineeta Present,Anupam Present,Aman Present,Peyush Present,Ritesh Present,Amit Present,Guest Present,Total Deal Amount (Crores),Valuation Requested (Crores),Deal Valuation (Crores),Deal Success,Investor Count,Equity per Lakh,Pitcher Age Group
3,Quirksmith,17,371,22-Jan-24,31-Mar-24,13-Feb-24,Innovation On Display,Rahul Dua,beauty/fashion,Jewellery,https://quirksmith.com/,2016,2,0,2,0,0,40,Agra,Uttar Pradesh,600,75.0,0,4,0.0,No,0,No,No,No,80.0,1.0,8000.0,1,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Unknown,1,1,1,1,0,0,1,0,0.0,80.0,0.0,0,0,,30-50
3,UrbanSpace,17,372,22-Jan-24,31-Mar-24,13-Feb-24,Innovation On Display,Rahul Dua,lifestyle/home,Home Interiors,https://www.urbanspacestore.in/,Unknown,2,1,1,0,1,40,Ahmedabad,Gujarat,2050,800.0,0,0,0.0,No,1200,No,No,No,180.0,1.0,18000.0,1,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Unknown,1,1,1,1,0,0,1,0,0.0,180.0,0.0,0,0,,30-50
3,HyperLab,18,373,22-Jan-24,31-Mar-24,14-Feb-24,Building India Through Innovation,Rahul Dua,fitness/sports/outdoors,"Sports analytics for agility, strength, reflexes, and stamina",https://www.hyperlab.life/,2023,3,3,0,0,0,25,Ahmedabad,Gujarat,0,0.0,0,0,0.0,No,0,yes,No,No,10.0,1.0,1000.0,1,1,25.0,1.0,0,0,2500.0,1,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Unknown,1,1,1,1,0,0,1,0,0.25,10.0,25.0,1,1,25.0,<30
3,EcoBiotraps,18,374,22-Jan-24,31-Mar-24,14-Feb-24,Building India Through Innovation,Rahul Dua,green/cleantech,Mosquito Breeding Prevention,https://ecobiotraps.com/,2022,3,2,1,0,0,40,"Ahmedabad,Pune","Gujarat,Maharashtra",84,8.0,25,4,0.0,No,0,yes,No,No,50.0,2.0,2500.0,1,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Unknown,1,1,1,1,0,0,1,0,0.0,25.0,0.0,0,0,,30-50
3,Hoora,18,375,22-Jan-24,31-Mar-24,14-Feb-24,Building India Through Innovation,Rahul Dua,technology/software,Auto Care App,https://hoora.in/,2019,2,2,0,0,0,40,Nagpur,Maharashtra,0,31.0,60,0,0.0,No,0,yes,No,No,80.0,2.0,4000.0,0,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Unknown,1,1,1,1,0,0,1,0,0.0,40.0,0.0,0,0,,30-50
3,YesMadam,19,376,22-Jan-24,31-Mar-24,15-Feb-24,The Next Big Investment,Rahul Dua,beauty/fashion,Saloon service app,https://www.yesmadam.com/,2016,4,3,1,0,0,40,Delhi,Delhi,5000,0.0,0,0,0.0,No,0,No,No,No,150.0,0.5,30000.0,1,1,150.0,2.0,0,0,7500.0,4,No,2.0,150.0,0.0,0.0,0.0,0.0,37.5,0.5,0.0,0.0,0.0,0.0,37.5,0.5,0.0,37.5,0.5,0,37.5,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Radhika Gupta,0,1,0,1,1,1,0,1,1.5,300.0,75.0,1,4,75.0,30-50
3,Zerodor,19,377,22-Jan-24,31-Mar-24,15-Feb-24,The Next Big Investment,Rahul Dua,lifestyle/home,Waterless Urinal Technology,https://www.zerodor.in/,Unknown,2,2,0,0,0,40,"Ahmedabad,Mumbai","Gujarat,Maharashtra",280,0.0,0,7,0.0,No,0,yes,No,No,100.0,3.0,3333.333333,1,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Radhika Gupta,0,1,0,1,1,1,0,1,0.0,33.33333333,0.0,0,0,,30-50
3,ToffeeCoffeeRoasters,19,378,22-Jan-24,31-Mar-24,15-Feb-24,The Next Big Investment,Rahul Dua,food and beverage,Coffee brand,https://toffeecoffeeroasters.com/,2019,2,1,1,0,1,40,Bangalore,Karnataka,230,33.0,62,0,0.0,yes,0,No,No,No,60.0,2.0,3000.0,1,1,35.0,2.33,25,10,1502.145923,1,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35.0,2.33,25.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Radhika Gupta,0,1,0,1,1,1,0,1,0.35,30.0,15.02145923,1,1,15.02145922746781,30-50
3,PushSports,20,379,22-Jan-24,31-Mar-24,16-Feb-24,Pioneering Change,Rahul Dua,fitness/sports/outdoors,Kids & young adults for recreation & professional sport,https://pushsports.in/,2017,2,2,0,0,0,40,Delhi,Delhi,900,50.0,0,0,0.0,No,0,No,No,No,80.0,1.0,8000.0,1,1,80.0,4.0,0,0,2000.0,2,No,2.0,160.0,0.0,0.0,0.0,0.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Azhar Iqubal,0,1,1,1,1,0,0,1,0.8,80.0,20.0,1,2,20.0,30-50
3,ORBO,20,380,22-Jan-24,31-Mar-24,16-Feb-24,Pioneering Change,Rahul Dua,technology/software,AI-powered tools for beauty brands,https://www.orbo.ai/,2019,3,3,0,0,0,40,Mumbai,Maharashtra,0,18.0,0,0,0.0,yes,0,No,No,No,100.0,0.75,13333.33333,1,1,100.0,1.0,0,0,10000.0,1,yes,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Azhar Iqubal,0,1,1,1,1,0,0,1,1.0,133.3333333,100.0,1,1,100.0,30-50
3,CannazoIndia,20,381,22-Jan-24,31-Mar-24,16-Feb-24,Pioneering Change,Rahul Dua,beauty/fashion,"Medical cannabis, alternative medications",https://cannazoindia.com/,2022,3,2,1,0,0,40,Mumbai,Maharashtra,50,18.0,0,0,0.0,No,0,No,No,No,150.0,5.0,3000.0,1,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Azhar Iqubal,0,1,1,1,1,0,0,1,0.0,30.0,0.0,0,0,,30-50
3,Chefling,21,382,22-Jan-24,31-Mar-24,19-Feb-24,Entrepreneurs Battle for Investment,Rahul Dua,food and beverage,DIY Food Products,https://chefling.in/,Unknown,1,1,0,0,0,25,Mumbai,Maharashtra,20,2.0,70,45,0.0,No,0,No,No,No,40.0,10.0,400.0,1,1,40.0,16.0,0,0,250.0,4,No,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0,0.0,0.0,0.0,10.0,4.0,0,10.0,4.0,0.0,Azhar Iqubal,Azhar Iqubal,1,0,1,0,1,0,1,1,0.4,4.0,2.5,1,4,2.5,<30
3,IntenseFocus,21,383,22-Jan-24,31-Mar-24,19-Feb-24,Entrepreneurs Battle for Investment,Rahul Dua,beauty/fashion,Designer Eye Wear,https://intensefocus.com/,Unknown,1,1,0,0,0,40,Unknown,Unknown,825,100.0,60,0,0.0,No,0,No,No,No,500.0,5.0,10000.0,0,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Azhar Iqubal,1,0,1,0,1,0,1,1,0.0,100.0,0.0,0,0,,30-50
3,MilletAmma,21,384,22-Jan-24,31-Mar-24,19-Feb-24,Entrepreneurs Battle for Investment,Rahul Dua,food and beverage,Millet based Products,https://milletamma.com/,2017,2,1,1,0,1,40,Bangalore,Karnataka,220,33.0,0,0,0.0,No,0,No,No,No,100.0,3.0,3333.333333,0,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Azhar Iqubal,1,0,1,0,1,0,1,1,0.0,33.33333333,0.0,0,0,,30-50
3,D'chica,22,385,22-Jan-24,31-Mar-24,20-Feb-24,Impressive Numbers and High Stakes,Rahul Dua,beauty/fashion,Innerwears for Teenage Girls,https://www.dchica.in/,2020,2,0,2,0,0,40,Delhi,Delhi,1030,120.0,0,0,0.0,yes,0,No,No,No,80.0,1.0,8000.0,1,1,80.0,2.0,0,0,4000.0,2,No,0.0,0.0,0.0,40.0,1.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Unknown,1,1,1,1,0,0,1,0,0.8,80.0,40.0,1,2,40.0,30-50
3,Refit,22,386,22-Jan-24,31-Mar-24,20-Feb-24,Impressive Numbers and High Stakes,Rahul Dua,electronics,Refurbished Phones,https://refitglobal.com/,2017,2,2,0,0,0,40,Delhi,Delhi,18700,3500.0,14,0,0.0,No,0,No,yes,No,200.0,0.5,40000.0,1,1,200.0,1.0,0,0,20000.0,3,No,1.0,300.0,0.0,0.0,0.0,0.0,66.66,0.33,0.0,66.66,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,66.66,0.33,0,0.0,0.0,0.0,Unknown,Unknown,1,1,1,1,0,0,1,0,2.0,400.0,200.0,1,3,200.0,30-50
3,HouseOfBeautyIndia,22,387,22-Jan-24,31-Mar-24,20-Feb-24,Impressive Numbers and High Stakes,Rahul Dua,beauty/fashion,Skin care Products,https://houseofbeautyindia.com/,2021,1,0,1,0,0,40,Delhi,Delhi,0,40.0,0,0,0.0,No,0,No,yes,No,150.0,5.0,3000.0,0,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Unknown,1,1,1,1,0,0,1,0,0.0,30.0,0.0,0,0,,30-50
3,Artinci,23,388,22-Jan-24,31-Mar-24,21-Feb-24,Celebrating Entrepreneurial Breakthroughs,Rahul Dua,food and beverage,Zero Sugar Desserts,https://www.artinci.com/,2017,2,1,1,0,1,40,Bangalore,Karnataka,440,33.0,62,0,0.0,yes,0,yes,No,No,50.0,1.75,2857.142857,1,1,50.0,5.0,0,0,1000.0,1,yes,1.0,75.0,0.0,0.0,0.0,0.0,50.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Unknown,1,1,1,1,1,0,0,0,0.5,28.57142857,10.0,1,1,10.0,30-50
3,TheRageRoom,23,389,22-Jan-24,31-Mar-24,21-Feb-24,Celebrating Entrepreneurial Breakthroughs,Rahul Dua,business services,Anger Management activities,https://rageroom.in/,2022,1,1,0,0,0,40,Hyderabad,Telangana,0,0.0,0,0,0.0,No,0,No,No,No,20.0,30.0,66.66666667,0,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Unknown,1,1,1,1,1,0,0,0,0.0,0.6666666667,0.0,0,0,,30-50
3,Aastey,23,390,22-Jan-24,31-Mar-24,21-Feb-24,Celebrating Entrepreneurial Breakthroughs,Rahul Dua,beauty/fashion,Athleisure Wear Company,https://aastey.com/,2021,2,0,2,0,0,40,"Delhi,Mumbai","Delhi,Maharashtra",0,150.0,0,0,0.0,No,0,No,No,No,80.0,2.0,4000.0,0,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Unknown,1,1,1,1,1,0,0,0,0.0,40.0,0.0,0,0,,30-50
3,Matri,24,391,22-Jan-24,31-Mar-24,22-Feb-24,Winning Over The Sharks,Rahul Dua,medical/health,Period Pain Relieving Devices,https://getmatri.com/,Unknown,2,2,0,0,0,40,Kolkata,West Bengal,0,0.0,0,0,0.0,No,0,yes,No,No,60.0,4.0,1500.0,1,1,60.0,4.0,0,0,1500.0,2,No,0.0,0.0,0.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Unknown,1,1,1,1,0,1,0,0,0.6,15.0,15.0,1,2,15.0,30-50
3,Rubbabu,24,392,22-Jan-24,31-Mar-24,22-Feb-24,Winning Over The Sharks,Rahul Dua,manufacturing,Rubber Foam Toys for kids,https://rubbabu.com/,2020,3,1,2,0,1,55,Delhi,Delhi,400,52.0,0,0,0.0,No,0,No,No,No,200.0,5.0,4000.0,0,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Unknown,1,1,1,1,0,1,0,0,0.0,40.0,0.0,0,0,,>50
3,GulaboJaipur,24,393,22-Jan-24,31-Mar-24,22-Feb-24,Winning Over The Sharks,Rahul Dua,beauty/fashion,Traditional Jaipur Clothing,https://www.gulabojaipur.com/,2014,2,1,1,0,1,40,Jaipur,Rajasthan,450,72.0,0,0,15.0,No,0,No,No,No,90.0,1.0,9000.0,0,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Unknown,1,1,1,1,0,1,0,0,0.0,90.0,0.0,0,0,,30-50
3,AristaVault,25,394,22-Jan-24,31-Mar-24,23-Feb-24,Battle Of The Innovators,Rahul Dua,manufacturing,Follow me suitcases,https://www.aristavault.com/,2018,2,1,1,0,0,40,Delhi,Delhi,360,65.0,0,0,0.0,No,0,No,No,No,45.0,1.5,3000.0,1,1,20.0,1.0,25,18,2000.0,1,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,"Varun Dua,Radhika Gupta",0,1,1,1,0,0,0,2,0.2,30.0,20.0,1,1,20.0,30-50
3,ToHands,25,395,22-Jan-24,31-Mar-24,23-Feb-24,Battle Of The Innovators,Rahul Dua,technology/software,App to sync transactions with calculator,https://smart.tohands.in/,2023,3,3,0,0,0,25,"Erode,Kanpur","Tamil Nadu,Uttar Pradesh",0,0.0,0,0,0.0,No,0,No,No,No,55.0,1.0,5500.0,1,1,60.0,2.0,0,0,3000.0,2,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,60.0,2.0,0.0,"Varun Dua,Radhika Gupta","Varun Dua,Radhika Gupta",0,1,1,1,0,0,0,2,0.6,55.0,30.0,1,2,30.0,<30
3,PlusGold,25,396,22-Jan-24,31-Mar-24,23-Feb-24,Battle Of The Innovators,Rahul Dua,technology/software,Jewellery savings app that integrates digital gold investment,https://plusgold.in/,Unknown,2,2,0,0,0,40,Bangalore,Karnataka,0,0.0,0,0,0.0,No,0,No,No,No,60.0,1.0,6000.0,1,1,60.0,1.5,0,0,4000.0,1,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,60.0,1.5,0.0,Varun Dua,"Varun Dua,Radhika Gupta",0,1,1,1,0,0,0,2,0.6,60.0,40.0,1,1,40.0,30-50
3,Aroleap,26,397,22-Jan-24,31-Mar-24,26-Feb-24,Entrepreneurship On The Rise,Rahul Dua,medical/health,Smart Home Gym,https://www.aroleap.com/,2020,3,3,0,0,0,40,Bangalore,Karnataka,100,0.0,0,0,0.0,yes,0,yes,funded,No,100.0,2.5,4000.0,1,1,100.0,5.0,0,0,2000.0,4,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.25,0.0,0.0,0.0,0.0,25.0,1.25,0,0.0,0.0,0.0,25.0,1.25,0,25.0,1.25,0.0,Azhar Iqubal,Azhar Iqubal,1,0,1,0,1,0,1,1,1.0,40.0,20.0,1,4,20.0,30-50
3,Cosmix,26,398,22-Jan-24,31-Mar-24,26-Feb-24,Entrepreneurship On The Rise,Rahul Dua,medical/health,Herbal Super Supplements,https://cosmix.in/,2019,2,1,1,0,1,40,Unknown,Unknown,750,0.0,70,0,11.0,No,25,No,yes,No,100.0,1.0,10000.0,1,1,100.0,1.0,0,0,10000.0,1,No,1.0,100.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Azhar Iqubal,1,0,1,0,1,0,1,1,1.0,100.0,100.0,1,1,100.0,30-50
3,Fabriclore,26,399,22-Jan-24,31-Mar-24,26-Feb-24,Entrepreneurship On The Rise,Rahul Dua,beauty/fashion,Custom Fabric Sourcing,https://fabriclore.com/,2016,3,3,0,0,0,40,Jaipur,Rajasthan,1000,0.0,0,0,0.0,No,0,No,funded,No,68.7,1.0,6870.0,0,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Azhar Iqubal,1,0,1,0,1,0,1,1,0.0,68.7,0.0,0,0,,30-50
3,PolishMePretty,27,400,22-Jan-24,31-Mar-24,27-Feb-24,Entrepreneur's Path To Success,Rahul Dua,beauty/fashion,Nail Art Brand,https://www.polishmepretty.in/,2022,1,0,1,0,0,25,Pune,Maharashtra,0,0.0,0,0,0.0,No,0,No,No,No,25.0,25.0,100.0,1,1,25.0,25.0,0,0,100.0,1,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Unknown,1,1,1,1,1,0,0,0,0.25,1.0,1.0,1,1,1.0,<30
3,GridMats,27,401,22-Jan-24,31-Mar-24,27-Feb-24,Entrepreneur's Path To Success,Rahul Dua,manufacturing,PotHoleRaja Mats for Concrete Road making,https://www.gridmats.com/,2017,2,2,0,0,0,40,Unknown,Unknown,450,0.0,0,0,0.0,No,0,yes,No,No,500.0,2.0,25000.0,0,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Unknown,1,1,1,1,1,0,0,0,0.0,250.0,0.0,0,0,,30-50
3,UnclePetersPanCakes,27,402,22-Jan-24,31-Mar-24,27-Feb-24,Entrepreneur's Path To Success,Rahul Dua,food and beverage,Pancake focused QSR,https://www.unclepeterspancakes.com/,Unknown,2,2,0,0,0,40,"Kolkata,Varanasi","West Bengal,Uttar Pradesh",1400,210.0,0,0,20.0,No,0,No,yes,No,60.0,2.0,3000.0,1,1,60.0,3.0,0,0,2000.0,3,No,3.0,120.0,0.0,20.0,1.0,0.0,20.0,1.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Unknown,1,1,1,1,1,0,0,0,0.6,30.0,20.0,1,3,20.0,30-50
3,CreativeHatti,28,403,22-Jan-24,31-Mar-24,28-Feb-24,Navigating The Tank With New Ideas,Rahul Dua,business services,Graphic Sticker Designing Brand,https://www.creativehatti.com/,2020,5,3,2,0,1,40,Panchkula,Haryana,400,55.0,0,0,0.0,No,0,yes,No,No,60.0,2.0,3000.0,0,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Unknown,1,1,1,1,0,0,1,0,0.0,30.0,0.0,0,0,,30-50
3,CandidMen,28,404,22-Jan-24,31-Mar-24,28-Feb-24,Navigating The Tank With New Ideas,Rahul Dua,beauty/fashion,Fashion Rental Platform for Men,https://candidmen.in/,2017,2,1,1,0,0,40,Bangalore,Karnataka,210,0.0,0,0,33.0,No,0,No,yes,yes,60.0,2.0,3000.0,1,1,60.0,5.0,0,0,1200.0,2,yes,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,30.0,2.5,0,0.0,0.0,0.0,Unknown,Unknown,1,1,1,1,0,0,1,0,0.6,30.0,12.0,1,2,12.0,30-50
3,Flyrobe,28,405,22-Jan-24,31-Mar-24,28-Feb-24,Navigating The Tank With New Ideas,Rahul Dua,beauty/fashion,Fashion Rental Platform for Men and Women,https://flyrobe.com/home/,2020,1,0,1,0,0,40,Delhi,Delhi,290,63.0,0,16,0.0,No,0,No,funded,yes,50.0,1.0,5000.0,1,1,50.0,4.0,0,0,1250.0,1,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Unknown,1,1,1,1,0,0,1,0,0.5,50.0,12.5,1,1,12.5,30-50
3,WiseLife,29,406,22-Jan-24,31-Mar-24,29-Feb-24,Entrepreneurial Aspirations,Rahul Dua,medical/health,Yoga and wellness Accessories,https://wiselife.in/,2020,2,1,1,0,1,40,Gurugram,Haryana,400,100.0,0,3,5.0,No,0,No,No,No,60.0,2.0,3000.0,1,1,120.0,4.0,0,0,3000.0,4,No,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,30.0,1.0,0.0,0.0,0.0,0,30.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Unknown,1,0,1,1,0,1,1,0,1.2,30.0,30.0,1,4,30.0,30-50
3,Cervicheck,29,407,22-Jan-24,31-Mar-24,29-Feb-24,Entrepreneurial Aspirations,Rahul Dua,medical/health,Pragmatech Cervical Cancer Screening Test Kits,https://pragmatech.co.in/cervicheck/,2019,2,1,1,0,1,40,Vadodara,Gujarat,0,0.0,0,0,0.0,No,0,yes,funded,No,75.0,1.5,5000.0,1,1,75.0,5.0,0,0,1500.0,1,No,0.0,0.0,0.0,75.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Unknown,1,0,1,1,0,1,1,0,0.75,50.0,15.0,1,1,15.0,30-50
3,Eatverse,29,408,22-Jan-24,31-Mar-24,29-Feb-24,Entrepreneurial Aspirations,Rahul Dua,food and beverage,Multi brand Cloud Kitchen,https://eatverse.in/,2014,3,3,0,0,0,40,Kolkata,West Bengal,107,172.0,0,0,6.0,No,8,No,No,No,100.0,1.0,10000.0,0,0,0.0,0.0,0,0,0.0,0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Unknown,1,0,1,1,0,1,1,0,0.0,100.0,0.0,0,0,,30-50
3,AvataarSkincare,30,409,22-Jan-24,31-Mar-24,01-Mar-24,Startups Pursuing Investment,Rahul Dua,beauty/fashion,Skincare Services,https://avataarskin.com/,2022,1,0,1,0,0,40,Bhopal,Madhya Pradesh,0,60.0,87,0,0.0,yes,0,No,funded,No,70.0,1.0,7000.0,1,1,35.0,0.5,35,14,7000.0,2,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.25,17.5,17.5,0.25,17.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Unknown,Unknown,1,1,1,1,1,0,0,0,0.35,70.0,70.0,1,2,70.0,30-50
